training_loss,train_loss_ce,train_loss_bbox,train_loss_giou,train_cardinality_error,epoch,step,validation/loss,validation_loss_ce,validation_loss_bbox,validation_loss_giou,validation_cardinality_error
2.7622227668762207,1.2198489904403687,0.09489315003156662,0.5339540243148804,45.625,24,1299,,,,,
2.5248329639434814,1.217827558517456,0.0699983686208725,0.47850680351257324,40.25,24,1304,,,,,
2.292844295501709,1.0350170135498047,0.062132902443408966,0.47358131408691406,45.25,24,1309,,,,,
3.112316608428955,1.3074307441711426,0.12122248113155365,0.5993867516517639,45.375,24,1314,,,,,
3.083803415298462,1.3165580034255981,0.11852309107780457,0.5873149633407593,45.5,24,1319,,,,,
3.0575835704803467,1.2568771839141846,0.10463365912437439,0.6387690305709839,38.625,24,1324,,,,,
,,,,,24,1324,2.9674346446990967,1.2439706325531006,0.10829658061265945,0.5909901857376099,41.28008270263672
3.0584464073181152,1.2951359748840332,0.11384768038988113,0.5970360636711121,37.375,25,1329,,,,,
2.7178659439086914,1.1068642139434814,0.08782300353050232,0.5859432816505432,50.875,25,1334,,,,,
2.88155198097229,1.236535906791687,0.1087130680680275,0.5507253408432007,25.875,25,1339,,,,,
2.8254241943359375,1.0526992082595825,0.10753635317087173,0.6175217032432556,34.625,25,1344,,,,,
2.7917115688323975,1.0417170524597168,0.09797251969575882,0.6300659775733948,33.5,25,1349,,,,,
2.506227970123291,1.0710562467575073,0.0835510641336441,0.5087081789970398,50.0,25,1354,,,,,
2.5611720085144043,1.0887476205825806,0.087195985019207,0.5182222723960876,37.625,25,1359,,,,,
2.891744375228882,1.192881464958191,0.10290743410587311,0.5921628475189209,26.25,25,1364,,,,,
2.888108253479004,1.279695749282837,0.09248191118240356,0.573001503944397,35.0,25,1369,,,,,
2.721195936203003,1.1497529745101929,0.08668461441993713,0.5690099596977234,42.875,25,1374,,,,,
,,,,,25,1377,2.927509069442749,1.2401546239852905,0.10405460745096207,0.5835406184196472,41.92946243286133
3.19931960105896,1.147085428237915,0.13768064975738525,0.6819154620170593,39.375,26,1379,,,,,
2.3617804050445557,1.1979782581329346,0.057879868894815445,0.4372013509273529,33.375,26,1384,,,,,
3.0383927822113037,1.2498536109924316,0.12023796886205673,0.5936746597290039,43.0,26,1389,,,,,
2.4498047828674316,1.0129386186599731,0.08587320894002914,0.5037500262260437,33.875,26,1394,,,,,
2.8708062171936035,1.1512418985366821,0.10740251839160919,0.5912758111953735,44.875,26,1399,,,,,
2.7909774780273438,1.0553909540176392,0.09955941140651703,0.618894636631012,33.625,26,1404,,,,,
1.5463346242904663,1.1514033079147339,0.024852316826581955,0.13533484935760498,265.625,26,1409,,,,,
3.511833429336548,1.2628940343856812,0.1533312201499939,0.741141676902771,37.125,26,1414,,,,,
2.773212432861328,1.034037470817566,0.09144871681928635,0.6409657597541809,34.75,26,1419,,,,,
3.0749855041503906,1.2054980993270874,0.11658477783203125,0.6432816982269287,28.625,26,1424,,,,,
2.8325858116149902,1.2187024354934692,0.10130035877227783,0.5536907315254211,38.0,26,1429,,,,,
,,,,,26,1430,2.931581974029541,1.242118239402771,0.10272216796875,0.58792644739151,39.995849609375
3.0918140411376953,1.3675566911697388,0.10039999336004257,0.6111286282539368,34.375,27,1434,,,,,
2.797558307647705,1.1555324792861938,0.09790097177028656,0.5762604475021362,39.5,27,1439,,,,,
2.6310880184173584,1.2127017974853516,0.07418928295373917,0.5237199068069458,42.875,27,1444,,,,,
2.9853355884552,1.266400933265686,0.10596439242362976,0.5945563316345215,30.875,27,1449,,,,,
2.0239250659942627,1.0077213048934937,0.06754615902900696,0.3392365276813507,58.0,27,1454,,,,,
2.9998114109039307,1.177939534187317,0.1090172603726387,0.6383928060531616,32.875,27,1459,,,,,
2.7073049545288086,1.1447798013687134,0.095607228577137,0.542244553565979,43.5,27,1464,,,,,
2.5955119132995605,1.1437722444534302,0.09079902619123459,0.4988722801208496,31.25,27,1469,,,,,
2.912137985229492,1.2750897407531738,0.08646494895219803,0.6023616790771484,31.625,27,1474,,,,,
2.3535447120666504,0.9000675678253174,0.08202120661735535,0.5216855406761169,45.0,27,1479,,,,,
,,,,,27,1483,2.9229555130004883,1.233280897140503,0.10403141379356384,0.5847585201263428,37.71991729736328
2.5685033798217773,0.9805881977081299,0.09031497687101364,0.5681700706481934,31.625,28,1484,,,,,
2.4740281105041504,1.1664092540740967,0.0690058171749115,0.4812949299812317,29.75,28,1489,,,,,
2.775867462158203,1.1692427396774292,0.10001976788043976,0.5532629489898682,34.75,28,1494,,,,,
2.9304981231689453,1.1265689134597778,0.10872139036655426,0.6301612257957458,42.0,28,1499,,,,,
3.008765935897827,1.1936838626861572,0.10786998271942139,0.6378660798072815,44.5,28,1504,,,,,
2.4876415729522705,0.9841232895851135,0.08205489814281464,0.5466219186782837,48.125,28,1509,,,,,
2.569155216217041,1.0032116174697876,0.08744097501039505,0.5643694400787354,40.375,28,1514,,,,,
2.9630603790283203,1.1334857940673828,0.112309031188488,0.6340147852897644,23.25,28,1519,,,,,
2.8614110946655273,1.0994832515716553,0.10312886536121368,0.6231417655944824,32.625,28,1524,,,,,
2.6466073989868164,1.1518757343292236,0.0888323038816452,0.5252851247787476,37.125,28,1529,,,,,
2.5698137283325195,1.1242421865463257,0.07703354209661484,0.5302019715309143,37.75,28,1534,,,,,
,,,,,28,1536,2.919435977935791,1.2371912002563477,0.10405440628528595,0.580985963344574,38.66804885864258
3.2379813194274902,1.2123137712478638,0.12752598524093628,0.6940188407897949,29.375,29,1539,,,,,
2.537801742553711,0.9632672071456909,0.0848691537976265,0.5750943422317505,36.375,29,1544,,,,,
2.8369851112365723,0.996038556098938,0.12602685391902924,0.6054062247276306,34.875,29,1549,,,,,
2.7100958824157715,1.171416163444519,0.08883258700370789,0.5472584366798401,34.875,29,1554,,,,,
2.5915327072143555,1.0787432193756104,0.08670371770858765,0.539635419845581,33.0,29,1559,,,,,
2.6800849437713623,0.9773465394973755,0.09887150675058365,0.604190468788147,34.25,29,1564,,,,,
2.4302468299865723,1.109411597251892,0.07798163592815399,0.4654635488986969,50.75,29,1569,,,,,
2.5635385513305664,1.1037046909332275,0.07501214742660522,0.542386531829834,44.875,29,1574,,,,,
2.5588979721069336,0.960793137550354,0.10244137793779373,0.5429489016532898,35.25,29,1579,,,,,
2.448383331298828,0.9953206777572632,0.08267704397439957,0.5198387503623962,21.625,29,1584,,,,,
2.9041547775268555,1.109802484512329,0.10364224761724472,0.6380705237388611,41.875,29,1589,,,,,
,,,,,29,1589,2.9509565830230713,1.2433223724365234,0.10475458949804306,0.5919302701950073,40.022823333740234
2.5489096641540527,1.0939908027648926,0.07689734548330307,0.5352160930633545,41.0,30,1594,,,,,
2.2303249835968018,0.9904069304466248,0.06536690145730972,0.4565417766571045,39.125,30,1599,,,,,
2.5170509815216064,1.1408779621124268,0.07844898104667664,0.4919640123844147,31.0,30,1604,,,,,
2.3651700019836426,1.121191143989563,0.06572279334068298,0.45768240094184875,33.5,30,1609,,,,,
2.6711955070495605,1.089914321899414,0.09529659152030945,0.5523990988731384,43.25,30,1614,,,,,
3.2027103900909424,1.0768896341323853,0.1381487250328064,0.717538595199585,36.75,30,1619,,,,,
3.0737133026123047,1.1670324802398682,0.1204240620136261,0.6522802114486694,29.125,30,1624,,,,,
2.4322290420532227,1.007172703742981,0.07675936073064804,0.5206297039985657,39.375,30,1629,,,,,
3.044084072113037,1.1334161758422852,0.11777523159980774,0.6608958840370178,25.0,30,1634,,,,,
3.1040749549865723,1.092863917350769,0.13809408247470856,0.6603702902793884,39.25,30,1639,,,,,
,,,,,30,1642,2.9203379154205322,1.2336622476577759,0.10535478591918945,0.5799512267112732,42.42323684692383
2.3825271129608154,1.0435091257095337,0.07113990932703018,0.4916591942310333,46.125,31,1644,,,,,
3.0327987670898438,1.0722999572753906,0.12993104755878448,0.6554218530654907,33.375,31,1649,,,,,
2.76192045211792,1.0967113971710205,0.09458570182323456,0.5961402654647827,33.125,31,1654,,,,,
2.614542245864868,1.024855613708496,0.08312846720218658,0.5870221853256226,38.5,31,1659,,,,,
2.3467495441436768,0.9844706058502197,0.07000717520713806,0.5061215162277222,38.125,31,1664,,,,,
2.378077983856201,0.9442855715751648,0.07796535640954971,0.521982729434967,40.625,31,1669,,,,,
2.7751216888427734,0.9802665710449219,0.11304442584514618,0.614816427230835,32.625,31,1674,,,,,
2.7674758434295654,1.1033766269683838,0.09611109644174576,0.5917718410491943,40.25,31,1679,,,,,
2.5976920127868652,1.1709200143814087,0.07501593977212906,0.5258461236953735,48.375,31,1684,,,,,
2.8415751457214355,0.9931617379188538,0.11392248421907425,0.6394004225730896,38.125,31,1689,,,,,
2.600595474243164,1.0073981285095215,0.08289272338151932,0.5893669128417969,37.5,31,1694,,,,,
,,,,,31,1695,2.951566696166992,1.256162166595459,0.10474655777215958,0.5858360528945923,40.71161651611328
2.345444679260254,0.9552521705627441,0.07040894776582718,0.5190739035606384,42.375,32,1699,,,,,
2.783522844314575,1.1864975690841675,0.08796637505292892,0.5785967111587524,24.5,32,1704,,,,,
2.5821566581726074,0.9371307492256165,0.09224528074264526,0.5918997526168823,32.75,32,1709,,,,,
2.549464464187622,1.180755615234375,0.07461529970169067,0.4978162348270416,49.125,32,1714,,,,,
2.1971967220306396,1.0226112604141235,0.05656449496746063,0.44588151574134827,45.125,32,1719,,,,,
2.566699981689453,0.9050237536430359,0.10648538917303085,0.5646247267723083,37.5,32,1724,,,,,
2.7323074340820312,1.1048139333724976,0.08635148406028748,0.5978680849075317,33.25,32,1729,,,,,
3.0991063117980957,1.1564780473709106,0.10810396075248718,0.7010542750358582,38.0,32,1734,,,,,
2.679177761077881,0.9461861848831177,0.09751538932323456,0.6227072477340698,28.125,32,1739,,,,,
2.547485113143921,1.022770881652832,0.09011680632829666,0.5370650887489319,48.75,32,1744,,,,,
,,,,,32,1748,2.9013853073120117,1.227338194847107,0.10344823449850082,0.5784029960632324,38.07261276245117
2.507798194885254,1.0120967626571655,0.08853238821029663,0.5265198349952698,40.375,33,1749,,,,,
2.7814059257507324,1.2098853588104248,0.09890185296535492,0.5385056138038635,47.5,33,1754,,,,,
3.2475075721740723,1.2675697803497314,0.12964104115962982,0.6658662557601929,32.375,33,1759,,,,,
2.7054426670074463,1.060027837753296,0.09182847291231155,0.5931362509727478,41.875,33,1764,,,,,
2.39774751663208,1.0036725997924805,0.06616077572107315,0.531635582447052,40.875,33,1769,,,,,
2.8007068634033203,0.8534135818481445,0.11207166314125061,0.6934674382209778,35.75,33,1774,,,,,
2.262805938720703,1.031594157218933,0.05925872549414635,0.46745914220809937,39.75,33,1779,,,,,
2.650423526763916,1.0945106744766235,0.09706558287143707,0.5352925658226013,33.625,33,1784,,,,,
2.513383626937866,1.030569314956665,0.0808250829577446,0.5393444299697876,33.125,33,1789,,,,,
2.481746196746826,1.052045464515686,0.08084855228662491,0.5127289295196533,38.375,33,1794,,,,,
2.4506664276123047,1.083394169807434,0.08143814653158188,0.4800408184528351,42.75,33,1799,,,,,
,,,,,33,1801,2.969804048538208,1.2377737760543823,0.11136797070503235,0.5875954031944275,41.60165786743164
3.037261962890625,1.0827937126159668,0.12834309041500092,0.6563763618469238,38.0,34,1804,,,,,
2.9123387336730957,1.0767005681991577,0.1028035506606102,0.6608102917671204,41.125,34,1809,,,,,
2.4718050956726074,1.1204369068145752,0.07699961215257645,0.4831850826740265,42.875,34,1814,,,,,
2.3224761486053467,1.0105088949203491,0.07263641059398651,0.4743925929069519,40.5,34,1819,,,,,
2.9326579570770264,1.0549403429031372,0.11719509214162827,0.6458710432052612,26.125,34,1824,,,,,
3.0656094551086426,1.1771539449691772,0.12637291848659515,0.628295361995697,39.5,34,1829,,,,,
2.9572255611419678,1.1103167533874512,0.1154351755976677,0.63486647605896,37.875,34,1834,,,,,
2.7059030532836914,0.8894368410110474,0.11128254234790802,0.6300266981124878,33.625,34,1839,,,,,
2.7934281826019287,0.9264365434646606,0.11053801327943802,0.6571507453918457,32.5,34,1844,,,,,
2.894446849822998,1.0499250888824463,0.10267645865678787,0.6655697226524353,19.375,34,1849,,,,,
2.4473395347595215,0.9013000130653381,0.09584049880504608,0.5334184765815735,20.0,34,1854,,,,,
,,,,,34,1854,2.911088228225708,1.2456780672073364,0.10195478051900864,0.5778183937072754,33.25726318359375
2.6933765411376953,1.121153712272644,0.07751595228910446,0.5923214554786682,41.25,35,1859,,,,,
2.8175601959228516,0.9561411738395691,0.11838172376155853,0.6347551345825195,36.75,35,1864,,,,,
2.625248432159424,0.9855408668518066,0.08628346025943756,0.6041451692581177,40.25,35,1869,,,,,
2.441041946411133,1.125586748123169,0.08134745806455612,0.4543589651584625,32.625,35,1874,,,,,
2.0903806686401367,0.9241304993629456,0.06492607295513153,0.42080989480018616,24.125,35,1879,,,,,
2.371891975402832,0.871995210647583,0.08247533440589905,0.5437601208686829,34.5,35,1884,,,,,
2.331887722015381,0.934581458568573,0.07972060889005661,0.4993516802787781,42.875,35,1889,,,,,
2.476243257522583,1.1095679998397827,0.07239897549152374,0.5023401975631714,34.75,35,1894,,,,,
2.5176925659179688,0.9846338033676147,0.07959951460361481,0.5675305724143982,38.25,35,1899,,,,,
2.7980575561523438,1.1488585472106934,0.09410911053419113,0.5893266797065735,51.125,35,1904,,,,,
,,,,,35,1907,2.9357359409332275,1.2541062831878662,0.10317939519882202,0.5828665494918823,39.06431579589844
2.455420732498169,1.0527071952819824,0.07450858503580093,0.5150853395462036,38.25,36,1909,,,,,
2.7776241302490234,1.107161283493042,0.09414660930633545,0.5998649597167969,31.375,36,1914,,,,,
2.6576356887817383,1.114640712738037,0.08771645277738571,0.5522063374519348,27.0,36,1919,,,,,
2.6573524475097656,1.0345234870910645,0.08724231272935867,0.5933087468147278,29.625,36,1924,,,,,
2.7297821044921875,0.9739659428596497,0.10505756735801697,0.6152641177177429,34.125,36,1929,,,,,
2.550708770751953,0.9892829060554504,0.08671083301305771,0.5639359354972839,39.125,36,1934,,,,,
2.53035044670105,1.1100622415542603,0.07031326740980148,0.534360945224762,35.0,36,1939,,,,,
2.609529972076416,1.1717509031295776,0.09605338424444199,0.47875601053237915,31.625,36,1944,,,,,
2.7663826942443848,1.1229422092437744,0.09169115126132965,0.592492401599884,28.5,36,1949,,,,,
2.5812525749206543,1.1992645263671875,0.06872416287660599,0.5191835761070251,37.25,36,1954,,,,,
2.725416898727417,1.013318419456482,0.10147375613451004,0.6023648381233215,28.0,36,1959,,,,,
,,,,,36,1960,2.886305093765259,1.2399389743804932,0.10002389550209045,0.5731235146522522,35.38589096069336
3.033588171005249,0.9618323445320129,0.1231013610959053,0.7281244993209839,30.125,37,1964,,,,,
2.3132150173187256,0.9411259293556213,0.08550877869129181,0.4722726345062256,44.125,37,1969,,,,,
3.3032450675964355,1.1749204397201538,0.1439676582813263,0.7042432427406311,31.125,37,1974,,,,,
3.1165714263916016,1.1477564573287964,0.1315990686416626,0.6554097533226013,40.0,37,1979,,,,,
2.3551387786865234,0.987998902797699,0.07470951974391937,0.4967961013317108,40.875,37,1984,,,,,
2.68662691116333,1.0861769914627075,0.09351465106010437,0.5664383769035339,36.75,37,1989,,,,,
2.817718505859375,1.012547254562378,0.11017434298992157,0.6271497011184692,36.5,37,1994,,,,,
3.250105142593384,1.3424451351165771,0.11499171704053879,0.6663507223129272,31.25,37,1999,,,,,
3.0880136489868164,1.1546591520309448,0.12740974128246307,0.6481529474258423,43.0,37,2004,,,,,
2.3252804279327393,1.0184485912322998,0.07185089588165283,0.47378870844841003,44.875,37,2009,,,,,
,,,,,37,2013,2.903730630874634,1.2324044704437256,0.10217263549566269,0.5802313685417175,32.78838348388672
2.7293331623077393,0.9185086488723755,0.11136499792337418,0.6269997358322144,23.375,38,2014,,,,,
3.100759506225586,1.106153964996338,0.12315736711025238,0.6894094347953796,30.625,38,2019,,,,,
3.3494513034820557,1.0422204732894897,0.16238097846508026,0.7476629614830017,24.625,38,2024,,,,,
2.8522167205810547,1.0832951068878174,0.10639031231403351,0.6184850335121155,37.375,38,2029,,,,,
2.814215898513794,1.1691285371780396,0.09201639890670776,0.5925027132034302,36.0,38,2034,,,,,
2.826752185821533,0.9275934100151062,0.10509619861841202,0.6868389248847961,33.125,38,2039,,,,,
2.7741620540618896,0.9737233519554138,0.1075090616941452,0.6314467191696167,39.375,38,2044,,,,,
3.061933755874634,1.1030915975570679,0.13072890043258667,0.6525988578796387,28.375,38,2049,,,,,
3.304804563522339,0.962863564491272,0.14850762486457825,0.799701452255249,21.25,38,2054,,,,,
2.766366481781006,1.17058527469635,0.09086223691701889,0.5707349181175232,30.75,38,2059,,,,,
3.0019032955169678,1.1480607986450195,0.1086757481098175,0.6552318930625916,37.375,38,2064,,,,,
,,,,,38,2066,2.8960344791412354,1.2274905443191528,0.10239829123020172,0.5782763957977295,34.69709396362305
2.3984017372131348,1.0747504234313965,0.07463068515062332,0.47524890303611755,33.625,39,2069,,,,,
2.6728286743164062,0.9871020317077637,0.10546442121267319,0.5792022943496704,36.125,39,2074,,,,,
2.541996479034424,1.0015907287597656,0.09158432483673096,0.5412420630455017,43.875,39,2079,,,,,
2.2342519760131836,0.855044424533844,0.07523795962333679,0.501508891582489,42.25,39,2084,,,,,
2.6906752586364746,0.9533743262290955,0.10500171780586243,0.6061462759971619,35.5,39,2089,,,,,
2.63244891166687,0.9089772701263428,0.0995815172791481,0.6127820014953613,37.5,39,2094,,,,,
2.7192001342773438,1.041742205619812,0.10169576853513718,0.584489643573761,38.5,39,2099,,,,,
2.7477831840515137,1.1067150831222534,0.1084480807185173,0.5494139194488525,34.5,39,2104,,,,,
2.1083059310913086,0.8366973996162415,0.06540380418300629,0.47229477763175964,40.25,39,2109,,,,,
2.384812831878662,1.0341607332229614,0.06898382306098938,0.5028665065765381,29.125,39,2114,,,,,
2.447251796722412,0.9999597668647766,0.0751613900065422,0.5357425212860107,37.5,39,2119,,,,,
,,,,,39,2119,2.9203743934631348,1.2300447225570679,0.1052241250872612,0.5821047425270081,37.263484954833984
2.6610045433044434,0.8939329385757446,0.10429698973894119,0.6227933168411255,38.875,40,2124,,,,,
2.487419605255127,1.0732637643814087,0.08008208125829697,0.5068727135658264,44.75,40,2129,,,,,
2.5223302841186523,0.9667099714279175,0.08783603459596634,0.5582200884819031,43.0,40,2134,,,,,
3.0343017578125,1.1242091655731201,0.0987367108464241,0.7082045674324036,27.375,40,2139,,,,,
3.243999719619751,1.0449748039245605,0.13419458270072937,0.7640259861946106,28.875,40,2144,,,,,
3.020566940307617,0.9894852042198181,0.12523607909679413,0.7024505734443665,29.25,40,2149,,,,,
2.015021562576294,0.8633482456207275,0.05845758691430092,0.42969265580177307,37.125,40,2154,,,,,
2.8375797271728516,0.9657152891159058,0.11434232443571091,0.6500763297080994,36.5,40,2159,,,,,
2.371497392654419,0.9028058052062988,0.08367779850959778,0.5251513123512268,41.375,40,2164,,,,,
2.554516315460205,1.0557491779327393,0.08604048192501068,0.534282386302948,40.375,40,2169,,,,,
,,,,,40,2172,2.9265871047973633,1.2534613609313965,0.10135465860366821,0.5831765532493591,32.67219924926758
2.7216057777404785,1.111071228981018,0.0924978256225586,0.574022650718689,23.5,41,2174,,,,,
2.648122549057007,1.006656289100647,0.08696159720420837,0.6033291220664978,35.25,41,2179,,,,,
2.3034565448760986,0.9065362811088562,0.08112175762653351,0.49565577507019043,29.25,41,2184,,,,,
2.542703866958618,0.8726908564567566,0.10160188376903534,0.5810017585754395,32.625,41,2189,,,,,
2.7109627723693848,1.1016418933868408,0.096617192029953,0.5631174445152283,35.75,41,2194,,,,,
2.721057415008545,1.0720309019088745,0.09085509926080704,0.5973755717277527,35.75,41,2199,,,,,
2.2693214416503906,0.8750685453414917,0.07037325203418732,0.5211933851242065,38.5,41,2204,,,,,
2.551388740539551,0.9469355940818787,0.09063848108053207,0.5756303668022156,37.125,41,2209,,,,,
2.415018320083618,0.9453458786010742,0.07868602871894836,0.5381211638450623,40.875,41,2214,,,,,
2.622387409210205,1.0248101949691772,0.08284341543912888,0.5916800498962402,37.625,41,2219,,,,,
2.6368274688720703,0.9859338402748108,0.10454046726226807,0.5640955567359924,39.5,41,2224,,,,,
,,,,,41,2225,2.885838508605957,1.2378901243209839,0.10008027404546738,0.5737737417221069,36.36307144165039
2.603954315185547,0.9388103485107422,0.10566257685422897,0.5684155821800232,36.75,42,2229,,,,,
2.743631601333618,1.2053338289260864,0.07868632674217224,0.5724330544471741,42.75,42,2234,,,,,
2.9358301162719727,1.0623749494552612,0.1073097288608551,0.6684532165527344,21.25,42,2239,,,,,
2.952228307723999,0.9781233072280884,0.11887253075838089,0.6898711919784546,31.5,42,2244,,,,,
2.884575366973877,0.9292075634002686,0.12597061693668365,0.6627574563026428,31.5,42,2249,,,,,
2.7801599502563477,0.9049901962280273,0.11633393168449402,0.6467499732971191,27.125,42,2254,,,,,
2.624713897705078,0.9538018107414246,0.09246771037578583,0.6042868494987488,30.625,42,2259,,,,,
1.1280163526535034,0.868971049785614,0.01773926056921482,0.08517448604106903,271.0,42,2264,,,,,
2.5758771896362305,0.9318905472755432,0.09971094131469727,0.5727160573005676,27.375,42,2269,,,,,
2.1132407188415527,0.9078643918037415,0.0729108452796936,0.4204111099243164,57.125,42,2274,,,,,
,,,,,42,2278,2.907885789871216,1.2392325401306152,0.10153819620609283,0.5804814100265503,38.32572555541992
2.3197546005249023,0.8780490756034851,0.08329077064990997,0.5126258730888367,37.75,43,2279,,,,,
2.483698844909668,0.9531058669090271,0.0937964990735054,0.5308052897453308,46.75,43,2284,,,,,
2.335789918899536,0.9932385087013245,0.07099193334579468,0.49379587173461914,34.75,43,2289,,,,,
2.3034720420837402,1.0571272373199463,0.07488925009965897,0.4359492361545563,34.375,43,2294,,,,,
2.857224941253662,0.9704739451408386,0.10926338285207748,0.6702170372009277,32.125,43,2299,,,,,
2.5249457359313965,0.9153907299041748,0.08267384022474289,0.5980929732322693,26.375,43,2304,,,,,
2.756183385848999,0.9134764671325684,0.10447736829519272,0.6601600646972656,44.375,43,2309,,,,,
2.2886438369750977,0.8768003582954407,0.0742456465959549,0.520307719707489,42.625,43,2314,,,,,
3.0164408683776855,1.0314750671386719,0.13011161983013153,0.6672038435935974,28.875,43,2319,,,,,
2.651991844177246,0.9150996208190918,0.10880159586668015,0.5964420437812805,31.0,43,2324,,,,,
2.17453932762146,0.9150065779685974,0.06870796531438828,0.4579964876174927,31.25,43,2329,,,,,
,,,,,43,2331,2.910240650177002,1.2235172986984253,0.10357154905796051,0.5844329595565796,34.089210510253906
2.730412721633911,0.8869927525520325,0.10978828370571136,0.6472392678260803,26.875,44,2334,,,,,
1.1907159090042114,0.8651848435401917,0.023000167682766914,0.10526511818170547,267.75,44,2339,,,,,
2.4637703895568848,0.8832447528839111,0.08872560411691666,0.5684487223625183,29.25,44,2344,,,,,
2.5980491638183594,0.9287732839584351,0.10343040525913239,0.5760619044303894,35.375,44,2349,,,,,
2.491633415222168,0.9778614044189453,0.08566376566886902,0.5427265763282776,26.875,44,2354,,,,,
3.0034408569335938,0.9478166699409485,0.12536513805389404,0.7143992781639099,28.375,44,2359,,,,,
2.9711196422576904,1.0421926975250244,0.1264909952878952,0.6482359766960144,35.125,44,2364,,,,,
2.4486756324768066,0.9540524482727051,0.08360077440738678,0.538309633731842,39.875,44,2369,,,,,
2.6958279609680176,0.9306592345237732,0.11114760488271713,0.6047153472900391,32.625,44,2374,,,,,
2.124699592590332,0.9160386323928833,0.06527053564786911,0.4411541521549225,36.375,44,2379,,,,,
2.630225658416748,0.8813581466674805,0.10618985444307327,0.6089590787887573,31.5,44,2384,,,,,
,,,,,44,2384,2.9299659729003906,1.246344804763794,0.1035226434469223,0.5830039381980896,36.13692855834961
2.6282849311828613,1.0177794694900513,0.09108532220125198,0.5775394439697266,32.875,45,2389,,,,,
2.4045379161834717,0.8097121119499207,0.08448534458875656,0.5861995220184326,27.25,45,2394,,,,,
2.499666213989258,1.0450857877731323,0.08093968033790588,0.524941086769104,35.875,45,2399,,,,,
2.352504253387451,0.9107481837272644,0.08318406343460083,0.5129178762435913,37.375,45,2404,,,,,
2.7350497245788574,1.0191439390182495,0.11093474924564362,0.5806159973144531,37.5,45,2409,,,,,
2.880004405975342,1.1136804819107056,0.10184939950704575,0.6285384893417358,36.25,45,2414,,,,,
2.5370941162109375,0.9450669884681702,0.09094592928886414,0.5686487555503845,30.125,45,2419,,,,,
2.484804630279541,0.7483015656471252,0.09980034083127975,0.6187506914138794,30.5,45,2424,,,,,
2.110274076461792,0.7241697311401367,0.07170423865318298,0.513791561126709,35.125,45,2429,,,,,
2.2170047760009766,0.9103443622589111,0.06731980293989182,0.4850306510925293,35.375,45,2434,,,,,
,,,,,45,2437,2.918942451477051,1.2353527545928955,0.10415496677160263,0.581407368183136,36.095436096191406
2.39271879196167,0.8472887277603149,0.08711963891983032,0.5549159646034241,28.25,46,2439,,,,,
2.525602340698242,0.9696780443191528,0.08898832648992538,0.5554913878440857,42.125,46,2444,,,,,
2.1071181297302246,0.9626261591911316,0.053451064974069595,0.4386183023452759,43.0,46,2449,,,,,
2.536302089691162,0.9379212856292725,0.10346002131700516,0.5405402779579163,37.625,46,2454,,,,,
2.2403292655944824,0.8970701098442078,0.07844877243041992,0.47550761699676514,43.25,46,2459,,,,,
2.342738151550293,0.9153130054473877,0.07953200489282608,0.5148825645446777,35.375,46,2464,,,,,
2.1518702507019043,0.8439933657646179,0.06908155232667923,0.4812345504760742,46.25,46,2469,,,,,
2.5176777839660645,0.9336597323417664,0.09616947174072266,0.5515853762626648,40.375,46,2474,,,,,
2.403322458267212,0.9235494136810303,0.077043816447258,0.5472769737243652,35.75,46,2479,,,,,
2.145158052444458,0.8041465282440186,0.06952904164791107,0.49668312072753906,36.625,46,2484,,,,,
2.4966578483581543,0.9340366125106812,0.11006182432174683,0.5061560273170471,35.625,46,2489,,,,,
,,,,,46,2490,2.948868989944458,1.2279846668243408,0.11029452085494995,0.5847057700157166,37.17634963989258
2.2809221744537354,0.837164044380188,0.07484480738639832,0.5347670316696167,36.5,47,2494,,,,,
2.9359381198883057,0.9321185946464539,0.1567276418209076,0.6100906133651733,25.75,47,2499,,,,,
2.70640230178833,1.0429481267929077,0.09095396101474762,0.6043421626091003,35.625,47,2504,,,,,
2.2361674308776855,0.8168089389801025,0.07381179928779602,0.5251497626304626,38.0,47,2509,,,,,
2.3454911708831787,0.92425137758255,0.07725272327661514,0.5174881219863892,33.75,47,2514,,,,,
2.3957479000091553,0.8411125540733337,0.08952789753675461,0.5534979104995728,35.25,47,2519,,,,,
2.5151147842407227,0.8376750946044922,0.09491507709026337,0.6014320850372314,42.25,47,2524,,,,,
2.28585147857666,0.944523811340332,0.08424216508865356,0.46005845069885254,38.875,47,2529,,,,,
2.498814582824707,0.9460446834564209,0.0921739786863327,0.5459500551223755,37.625,47,2534,,,,,
2.409367084503174,0.8944399356842041,0.09701886028051376,0.5149164199829102,44.625,47,2539,,,,,
,,,,,47,2543,2.8876595497131348,1.2470115423202515,0.09841182827949524,0.5742943286895752,33.03112030029297
2.470616579055786,1.0017335414886475,0.07654791325330734,0.5430717468261719,40.5,48,2544,,,,,
2.2285614013671875,0.7140920162200928,0.07736074924468994,0.5638328194618225,26.0,48,2549,,,,,
2.538928985595703,1.055397391319275,0.08273635804653168,0.5349248647689819,38.75,48,2554,,,,,
2.0404088497161865,0.7835235595703125,0.05633246526122093,0.48761147260665894,34.875,48,2559,,,,,
2.35351300239563,0.9811610579490662,0.07366465777158737,0.5020143389701843,39.875,48,2564,,,,,
2.414581060409546,0.9172568321228027,0.08364757150411606,0.5395431518554688,34.375,48,2569,,,,,
2.73744535446167,0.9462966918945312,0.09518951177597046,0.657600462436676,32.625,48,2574,,,,,
